,Timestamp,Open,High,Low,Close,SMA_10,SMA_50,EMA_10,EMA_50,RSI,ROC,MACD_Line,MACD_Diff,MACD_Sig,WO,ATR
41,2004-11-03 00:00:00-05:00,1143.31,1148.07,1138.41,1142.92,1119.3060000000003,,1124.9137165185311,,65.27675335716404,2.5988132534987516,,,,67.4134366322792,11.172795820609107
42,2004-11-04 00:00:00-05:00,1142.63,1161.31,1142.29,1161.05,1124.7820000000004,,1131.483949878798,,72.02874169915697,5.239066394742801,,,,69.58302433753978,11.733310404851311
43,2004-11-05 00:00:00-05:00,1164.37,1170.86,1160.56,1165.85,1131.8030000000003,,1137.7323226281073,,73.49806401885999,5.64254517117019,,,,64.38794869416678,11.63093109021907
44,2004-11-08 00:00:00-05:00,1164.54,1166.83,1162.31,1165.02,1138.8230000000005,,1142.6937185139059,,72.78607237712974,5.3087345994269155,,,,65.7875677770942,11.123007440917705
45,2004-11-09 00:00:00-05:00,1164.6,1168.98,1162.53,1164.65,1144.2270000000003,,1146.6857696931957,,72.44914169940675,6.298601730495417,,,,63.04057425674627,10.789221195137872
46,2004-11-10 00:00:00-05:00,1164.03,1169.36,1162.47,1163.25,1148.0220000000004,,1149.6974479307964,,71.10785734714474,6.250342522058426,,,,59.726840210820015,10.510705395485157
47,2004-11-11 00:00:00-05:00,1165.24,1174.9,1165.16,1173.98,1152.7100000000005,,1154.1124573979243,,74.93757742175232,5.705873348880356,,,,67.78705726966051,10.592083581521937
48,2004-11-12 00:00:00-05:00,1174.0,1183.54,1171.4,1183.54,1158.1190000000001,,1159.4629196892108,,77.76544215618844,5.175508753221364,,,,71.4795201377535,10.702649039984648
49,2004-11-15 00:00:00-05:00,1182.59,1184.5,1179.85,1183.89,1163.457,1127.4932000000001,1163.9042070184453,1133.6932410308782,77.86391833029326,5.038594623369727,30.21096598756708,,,66.55525457053366,10.270316965700037
50,2004-11-16 00:00:00-05:00,1180.91,1180.91,1175.37,1175.55,1167.97,1128.5804,1166.0216239241824,1135.334682559079,69.91750285111763,4.081632653061217,30.686941365103394,,,60.43215229083198,10.145294325292907
51,2004-11-17 00:00:00-05:00,1179.66,1188.44,1178.68,1181.68,1171.846,1129.8878000000002,1168.868601392513,1137.1521459881346,72.16598755721778,4.526275751651916,31.716455404378394,,,58.768926897352905,10.341344730629135
52,2004-11-18 00:00:00-05:00,1181.56,1184.9,1180.11,1183.76,1174.1170000000002,1131.2016,1171.576128412056,1138.9799049689923,72.90599618816852,4.71860016630986,32.596223443063764,,,61.11929889261516,9.944820107012783
53,2004-11-19 00:00:00-05:00,1183.48,1183.98,1169.15,1170.73,1174.605,1132.1396000000002,1171.4222868825914,1140.2250067349144,61.81824647497058,2.4332411717355495,31.19728014767702,,,56.09197473496023,10.293761527940436
54,2004-11-22 00:00:00-05:00,1169.64,1178.19,1167.94,1177.15,1175.818,1133.1742000000004,1172.4636892675746,1141.6730456864864,64.66931416898575,1.3866758537530801,30.79064358108826,,,57.25956281986404,10.29063570451612
55,2004-11-23 00:00:00-05:00,1176.55,1179.55,1171.37,1176.98,1177.051,1134.1460000000004,1173.2848366734702,1143.0576321301537,64.53190215574045,0.9546682677874606,30.227204543316475,,,53.484667151216726,10.139876011336401
56,2004-11-24 00:00:00-05:00,1178.93,1182.44,1178.05,1182.26,1178.952,1135.3862000000004,1174.916684551021,1144.5949798897555,66.88540931225177,1.4798029218382525,30.321704661265585,,,53.16035092516698,9.805599153383804
57,2004-11-26 00:00:00-05:00,1181.84,1186.6,1181.75,1182.85,1179.8390000000002,1136.5736000000004,1176.3591055417444,1146.095176756824,67.14773793335854,1.5627012407160794,30.26392878492038,-0.37279941705639175,30.636728201976773,55.14760735101294,9.451627785284956
58,2004-11-29 00:00:00-05:00,1184.22,1186.99,1172.45,1178.71,1179.3560000000002,1137.5736000000004,1176.7865408977907,1147.3741894330271,63.35510416726793,1.329035031162694,29.41235146476356,-0.9795013897705687,30.39185285453413,54.309727237830074,9.815082943478885
59,2004-11-30 00:00:00-05:00,1177.73,1178.67,1173.88,1174.44,1178.4110000000003,1138.6150000000002,1176.3598970981923,1148.4355937689868,59.61505195957696,0.03918295030580047,27.924303329205486,-1.9740396202629178,29.898342949468404,51.04900531376507,9.459005590373247
60,2004-12-01 00:00:00-05:00,1178.02,1190.84,1177.84,1190.84,1179.9400000000003,1139.8450000000003,1178.992643080339,1150.0985116603993,67.54071582798852,0.6167936867363971,28.89413141993964,-0.8033692236230117,29.697500643562652,66.00223223471905,9.954790905346576
61,2004-12-02 00:00:00-05:00,1188.43,1194.77,1186.66,1190.19,1180.7910000000004,1141.3792000000003,1181.028526156641,1151.6707268894033,66.97965080907059,0.5321440336517712,29.357799267237624,-0.2717611010600258,29.62956036829765,61.36430313590586,9.823020126393242
62,2004-12-03 00:00:00-05:00,1189.88,1197.45,1187.69,1190.89,1181.5040000000004,1143.0252000000003,1182.821521400888,1153.208737599623,67.2947407192155,1.3049211007613581,29.612783801265095,-0.013421253626045626,29.62620505489114,56.47748972325413,9.818518688793725
63,2004-12-06 00:00:00-05:00,1189.28,1192.45,1185.2,1190.27,1183.4580000000003,1144.6248000000003,1184.1757902370903,1154.6621204388534,66.68775667363289,0.7269311488727843,29.513669798236833,-0.09002820532344913,29.603698003560282,55.07208093091439,9.635053068165602
64,2004-12-07 00:00:00-05:00,1190.74,1192.15,1177.16,1177.16,1183.4590000000003,1146.0898000000002,1182.9001920121648,1155.5443902255652,55.32435850978755,-0.5575454484016954,27.355801786599613,-1.7983169735685394,29.154118760168153,48.51317658489628,10.017549277582345
65,2004-12-08 00:00:00-05:00,1178.06,1184.04,1176.51,1182.47,1184.0080000000003,1147.5334000000003,1182.8219752826803,1156.6002964912295,58.41517689628289,1.0027931290733139,26.221678791450813,-2.3459519749738718,28.567630766424685,51.53242628392443,9.839867186326462
66,2004-12-09 00:00:00-05:00,1178.47,1190.44,1173.77,1188.98,1184.6800000000003,1149.0228000000002,1183.9416161403747,1157.8700887856912,61.89572428907928,1.0049696300386464,26.07152735468344,-1.9968827293930005,28.06841008407644,59.01014649761542,10.327733815874577
67,2004-12-10 00:00:00-05:00,1198.42,1198.42,1185.24,1188.23,1185.2180000000003,1150.5020000000004,1184.7213222966702,1159.0606735391934,61.25958574996346,0.9558361229587589,25.660648757476793,-1.926209061279721,27.586857818756513,50.83342628672587,10.531467114740682
68,2004-12-13 00:00:00-05:00,1193.78,1198.81,1190.03,1198.81,1187.2280000000003,1151.8522000000003,1187.282900060912,1160.6194706553035,66.49144285038025,1.3998612826281829,26.66342940560844,-0.7387427305184602,27.4021721361269,55.69099385855194,10.534933749402057
69,2004-12-14 00:00:00-05:00,1198.49,1205.29,1198.1,1203.74,1190.1580000000001,1153.2288,1190.275100049837,1162.310471806076,68.61818852014903,1.7660734666272226,27.9646282437609,0.4499648861071961,27.514663357653703,58.60312695980243,10.296009910159057
70,2004-12-15 00:00:00-05:00,1203.67,1206.66,1199.46,1205.63,1191.6370000000002,1154.6476,1193.0669000407756,1164.0092768332888,69.41950470162384,2.283852686411422,29.057623207486813,1.234367879866486,27.823255327620327,59.114769862270414,10.074866345147699
71,2004-12-16 00:00:00-05:00,1203.48,1207.98,1198.5,1203.1,1192.9280000000003,1155.8728,1194.8911000333617,1165.5422463692385,66.95487593213278,2.440311978474835,29.348853664123226,1.2204786692023184,28.128374994920907,65.5602081323493,10.032375891922864
72,2004-12-17 00:00:00-05:00,1194.5,1200.74,1193.5,1195.88,1193.4270000000004,1157.1816000000001,1195.070900027296,1166.7319621978959,60.36801822482298,0.42323066071010307,28.338937829400038,0.16845026758330306,28.170487561816735,61.27995096062749,10.001491899642653
73,2004-12-20 00:00:00-05:00,1197.83,1203.65,1193.38,1194.49,1193.8490000000004,1158.6266,1194.9652818405148,1167.8205126999392,59.161326699522206,0.3612868533595438,27.14476914057559,-0.820574736992917,27.965343877568507,52.16723003400385,10.020671049668177
74,2004-12-21 00:00:00-05:00,1197.1,1205.91,1196.59,1205.53,1196.6860000000004,1160.2428,1196.886139687694,1169.299316123471,65.12416361825387,1.229332683959045,27.58682356422287,-0.3028162506765142,27.889639814899382,59.80934823420275,10.120623117549027
75,2004-12-22 00:00:00-05:00,1203.77,1211.38,1203.62,1209.79,1199.4180000000006,1161.9988,1199.2322961081131,1170.8871860794134,67.11919164720584,1.6399640417720334,28.345110028699764,0.36437617104030195,27.980733857659462,57.86682924673493,9.952007180581253
76,2004-12-23 00:00:00-05:00,1209.55,1213.76,1209.55,1210.9,1201.6100000000006,1163.9494,1201.3536968157289,1172.4563160370835,67.63864803369115,2.8662203948486193,28.897380778645356,0.7333175367887144,28.164063241856642,55.377685029639224,9.541863810539738
77,2004-12-27 00:00:00-05:00,1212.22,1214.11,1205.73,1205.82,1203.3690000000006,1166.0002,1202.1657519401417,1173.7646958003352,62.752537232136085,1.9746801187345058,28.401056139806542,0.18959431835991936,28.211461821446623,47.6108676029152,9.458873538358318
78,2004-12-28 00:00:00-05:00,1205.83,1213.42,1205.83,1213.41,1204.8290000000006,1168.1066,1204.2101606782978,1175.3194136120867,66.63111765100422,2.0547023499133763,28.890747066211134,0.5434281958116074,28.347318870399526,54.21598910930145,9.32609685704702
79,2004-12-29 00:00:00-05:00,1211.87,1213.99,1210.96,1213.73,1205.8280000000007,1170.1018000000001,1205.9410405549709,1176.825711117495,66.78814025918828,2.1460491655655893,29.115329437475793,0.6144084536610137,28.50092098381478,58.239059506494584,8.87637565297223
80,2004-12-30 00:00:00-05:00,1214.7,1216.51,1213.51,1213.51,1206.6160000000007,1172.3070000000002,1207.3172149995216,1178.2643106815149,66.55625838012432,1.2262159975308886,29.052904318006767,0.4415866673535902,28.611317650653177,60.2017406173952,8.456634534902786
81,2004-12-31 00:00:00-05:00,1214.17,1217.3,1211.72,1211.91,1207.4970000000008,1174.4736000000003,1208.1522668177904,1179.5837494783182,64.79433711652601,0.678717995580447,28.568517339472237,-0.03424024894475508,28.602757588416992,50.51540140966108,8.251160639552582
82,2005-01-03 00:00:00-05:00,1215.23,1217.89,1200.29,1201.59,1208.0680000000007,1176.3796000000002,1206.9591273963738,1180.4467396948546,54.730347081366006,-0.33509451490093894,26.512387701519174,-1.6722959095182546,28.18468361103743,35.6070976123269,8.918934879584551
83,2005-01-04 00:00:00-05:00,1203.4,1205.87,1185.4,1188.31,1207.4500000000007,1178.2330000000002,1203.5683769606694,1180.755102844076,45.03641412092977,-1.229324245698609,22.813274116593448,-4.297127595555189,27.110401712148636,30.69538915407703,9.744010959614213
84,2005-01-05 00:00:00-05:00,1189.79,1192.7,1183.85,1183.85,1205.2820000000006,1180.0136000000002,1199.983217513275,1180.8764713599946,42.32503291581863,-1.0059537746262333,19.106746153280255,-6.402924447094705,25.50967060037496,28.63391079248471,9.680153033927493
85,2005-01-06 00:00:00-05:00,1184.27,1191.39,1182.98,1187.32,1203.0350000000005,1181.5478,1197.6808143290432,1181.1291587576418,45.09465614194782,-0.6002561762760737,16.551655571401398,-7.166412023178854,23.71806759458025,25.809088808853602,9.589427817218393
86,2005-01-07 00:00:00-05:00,1189.23,1192.35,1182.14,1186.07,1200.5520000000006,1182.7632,1195.569757178308,1181.3229172377344,44.26993441245573,-1.614227767040226,14.246839940573636,-7.576982123205294,21.82382206377893,26.03922672651737,9.63375440170278
87,2005-01-10 00:00:00-05:00,1185.66,1194.7,1184.61,1189.81,1198.9510000000005,1184.0174,1194.5225286004338,1181.6557440127253,47.37128859669772,-1.6515262979525387,12.86678458770848,-7.165629980856359,20.03241456856484,29.896386265513453,9.666343373009735
88,2005-01-11 00:00:00-05:00,1186.64,1187.21,1180.35,1183.24,1195.9340000000007,1185.0932,1192.4711597639912,1181.7178716985009,42.85913697214059,-2.28425138326865,10.753288065490324,-7.423301202459612,18.176589267949936,28.888710953459277,9.651604560651899
89,2005-01-12 00:00:00-05:00,1184.09,1187.91,1175.51,1187.91,1193.3520000000005,1186.2412000000002,1191.64185798872,1181.9607002593439,46.742312198829836,-1.4852963128825079,9.681157729376082,-6.796345230859082,16.477502960235164,39.153382574934085,9.847918520605342
90,2005-01-13 00:00:00-05:00,1187.54,1187.54,1175.62,1177.25,1189.7260000000006,1187.1778000000002,1189.0251565362253,1181.7759669158404,40.05143206592885,-2.9800314815272726,7.249189620384868,-7.382650671880237,14.631840292265105,40.049113230130466,10.022352911990689
91,2005-01-14 00:00:00-05:00,1179.35,1185.23,1178.2,1184.53,1186.9880000000007,1188.0100000000002,1188.2078553478204,1181.8839682132584,45.7614799072888,-2.405806892801533,6.323887134562028,-6.646362526162463,12.970249660724491,47.843798336848316,9.876470561134212
92,2005-01-18 00:00:00-05:00,1182.66,1195.74,1180.13,1195.65,1186.3940000000007,1188.7020000000002,1189.5609725573077,1182.4238125970523,53.108528127806515,-1.4717637267101136,7.137159960255303,-4.66647176037535,11.803631720630653,54.97367425760924,10.286008378196048
93,2005-01-19 00:00:00-05:00,1194.25,1194.97,1184.36,1184.36,1185.9990000000007,1189.0722,1188.6153411832515,1182.499741514815,46.2574271224538,-2.273271117492238,6.115599668436516,-4.550425641755311,10.666025310191827,50.08690204573311,10.357722065467772
94,2005-01-20 00:00:00-05:00,1179.43,1181.87,1173.42,1175.8,1185.1940000000006,1189.2878000000003,1186.285279149933,1182.2370065534496,41.8493486789551,-2.146322788971277,4.048272596483457,-5.294202170966695,9.342474767450152,47.095628971709765,10.399313346505776
95,2005-01-21 00:00:00-05:00,1177.48,1179.62,1168.07,1168.07,1183.2690000000007,1189.3562000000002,1182.9734102135817,1181.6814376690006,38.299937453902864,-1.7032592505322692,1.2919725445810855,-6.440401778295254,7.732374322876339,43.786226730266485,10.481505250326789
96,2005-01-24 00:00:00-05:00,1170.48,1172.81,1163.65,1163.84,1181.0460000000007,1189.3680000000002,1179.4946083565667,1180.981773446687,36.476758056143105,-1.6902479199222868,-1.487165090120243,-7.375631530397266,5.888466440277023,35.88534682324003,10.387112018160579
97,2005-01-25 00:00:00-05:00,1167.86,1174.3,1167.44,1168.65,1178.9300000000007,1189.2614,1177.5228613826453,1180.4981744879933,39.9757845016214,-1.5724488764612612,-2.97531310534805,-7.091023636500059,4.115710531152009,39.67515259068768,10.392318302577682
98,2005-01-26 00:00:00-05:00,1171.22,1176.0,1170.71,1174.26,1178.0320000000006,1189.0758,1176.9296138585278,1180.2535401943464,43.85988398086942,-0.9957253787719061,-3.323926335818669,-5.951709493576542,2.627783157757873,39.78550263977902,10.175009852393556
99,2005-01-27 00:00:00-05:00,1171.99,1177.37,1170.09,1174.52,1176.6930000000007,1188.8884,1176.4915022478863,1180.0286954808425,44.04061469191215,-1.2850791302813025,-3.5371932329562696,-4.931981112571314,1.3947878796150444,33.236022590861644,9.968223434365443
100,2005-01-28 00:00:00-05:00,1175.39,1175.67,1166.26,1171.17,1176.0850000000007,1188.8008,1175.5239563846342,1179.6812956580645,42.15744657726684,-1.020080457050128,-4.1573392734303525,-4.441701722436317,0.2843624490059651,38.29423343155354,9.928350331910774
101,2005-01-31 00:00:00-05:00,1176.54,1182.19,1176.54,1180.93,1175.7250000000008,1188.7858,1176.5068734056097,1179.7302644557874,48.99968596284349,-0.5875866016785798,-3.2233910501777245,-2.8062027993469516,-0.4171882508307728,45.88243786354978,10.006325308202861
102,2005-02-01 00:00:00-05:00,1181.99,1190.46,1180.91,1189.26,1175.0860000000007,1188.8958,1178.8256236954987,1180.1039795751685,54.00094744917464,1.0201741346358029,-1.278355879669789,-0.6889341030712128,-0.5894217765985761,55.068084034140945,9.973730643331224
103,2005-02-02 00:00:00-05:00,1189.62,1195.04,1188.8,1193.04,1175.9540000000009,1189.3419999999999,1181.4100557508625,1180.6112744937893,56.10452231392518,0.7184284062033035,0.7987812570731876,1.110562426937411,-0.31178116986422333,59.387290323851005,9.707035597378994
104,2005-02-03 00:00:00-05:00,1189.2,1190.53,1185.25,1189.4,1177.3140000000008,1189.587,1182.8627728870692,1180.9559303959938,53.56426057157051,-0.5227282231422239,1.9068424910753947,1.7748989287516945,0.13194356232370028,61.59675405585993,9.570104483280492
105,2005-02-04 00:00:00-05:00,1189.62,1203.43,1189.62,1202.79,1180.7860000000007,1190.1032,1186.4859050894202,1181.8121684196806,60.62658355719453,1.5561146948562992,4.673736669739583,3.633434485932706,1.040302183806877,65.41778055001025,9.888668448760455
106,2005-02-07 00:00:00-05:00,1201.63,1204.1,1199.25,1201.7,1184.5720000000008,1190.4919999999997,1189.252104164071,1182.5920833836149,59.82888877566239,2.2027555706752926,6.66002078045608,4.495774877319362,2.1642459031367176,63.51928939002193,9.528763559563274
107,2005-02-08 00:00:00-05:00,1200.73,1204.9,1199.88,1202.35,1187.942000000001,1190.8819999999998,1191.6335397706034,1183.366903643081,60.16548153484914,2.9347556225226206,8.26663612752236,4.8819121795085145,3.3847239480138462,65.57192296525861,9.206709019594468
108,2005-02-09 00:00:00-05:00,1203.02,1203.02,1191.17,1191.53,1189.669000000001,1191.1383999999998,1191.6147143577664,1183.6870250688426,52.30840491771058,2.3791930162221657,7.92768928892383,3.634372272727987,4.293317016195843,55.15495734398108,9.395515518194856
109,2005-02-10 00:00:00-05:00,1194.44,1198.74,1191.46,1196.97,1191.914000000001,1191.5889999999997,1192.5884026563542,1184.207926046535,55.45789774817523,2.4233089462199917,8.380476609819198,3.269727674898683,5.110748934920514,55.713987548013755,9.244407266895221
110,2005-02-11 00:00:00-05:00,1196.31,1208.17,1193.02,1205.5,1195.347000000001,1191.8821999999998,1194.9359658097444,1185.0429093388277,59.92667742455859,2.6603988895133965,9.89305647091669,3.8258460287969402,6.06721044211975,61.03570635327795,9.666235319259854
111,2005-02-14 00:00:00-05:00,1204.61,1206.81,1203.46,1206.15,1197.8690000000008,1192.2014,1196.9748811170634,1185.870638384364,60.25391382836138,2.693015018901348,11.104242732699504,4.029625832463802,7.074616900235702,63.266520870974624,9.21507565359843
112,2005-02-15 00:00:00-05:00,1206.74,1212.31,1205.43,1209.98,1199.9410000000007,1192.5832,1199.339448186688,1186.8161035457615,62.21199342441321,3.3137802368571547,12.523344640926553,4.358982192552681,8.164362448373872,58.90371249790454,9.048284535484248
113,2005-02-16 00:00:00-05:00,1207.61,1212.3,1204.94,1209.88,1201.6250000000007,1192.9754,1201.2559121527447,1187.720570073379,62.12593471724638,2.4514577494008996,13.535342079365819,4.296783704793558,9.23855837457226,60.16230898647457,8.927692782949652
114,2005-02-17 00:00:00-05:00,1207.06,1208.25,1200.74,1200.74,1202.7590000000007,1193.447,1201.1621099431547,1188.2311359528542,54.68059059030426,0.9653061567697576,12.930973990300572,2.9539324925826485,9.977041497717924,54.29966595918116,8.942857584167541
115,2005-02-18 00:00:00-05:00,1201.28,1202.84,1197.34,1202.0,1202.6800000000007,1193.8375999999998,1201.3144535898539,1188.7710914056836,55.47281122370038,0.7510225977335242,12.543362184170292,2.0530565491618944,10.490305635008397,61.81690598412939,8.696939185298431
116,2005-02-22 00:00:00-05:00,1197.88,1202.47,1184.6,1184.6,1200.9700000000007,1193.7499999999998,1198.275462028062,1188.6075191936961,44.02704582540687,-0.4035648225996453,9.667942834365931,-0.6578902405139733,10.325833074879904,47.53581567113505,9.352157814919979
117,2005-02-23 00:00:00-05:00,1187.58,1193.53,1185.48,1191.27,1199.8620000000005,1193.8107999999995,1197.0017416593234,1188.711930205708,48.420471665904046,-0.9577731773626305,8.289811453615357,-1.6288172970116381,9.918628750626995,44.64958300933773,9.322003685282843
118,2005-02-24 00:00:00-05:00,1190.68,1200.46,1187.75,1200.08,1200.7170000000006,1193.8361999999997,1197.5614249939917,1189.1577368643077,53.600939869273255,-0.1348090205542247,8.403688129684042,-1.2119524967543622,9.615640626438404,51.39588129391476,9.564003422048357
119,2005-02-25 00:00:00-05:00,1199.21,1212.12,1199.21,1211.38,1202.1580000000008,1193.9889999999996,1200.0738931769024,1190.0291981637467,59.25377413531608,0.7510292344159522,10.04469501315566,0.34324350937380466,9.701451503781856,54.98750251334524,9.80300317761632
120,2005-02-28 00:00:00-05:00,1208.86,1210.18,1198.15,1203.2,1201.9280000000008,1193.9403999999997,1200.6422762356474,1190.545700196541,54.114192215199225,0.979413023591523,10.096576039106367,0.31609962825960913,9.780476410846758,51.864671279269395,10.047788664929442
121,2005-03-01 00:00:00-05:00,1205.5,1212.29,1205.38,1210.54,1202.3670000000006,1194.0891999999997,1202.4418623746205,1191.329790384912,57.66282522524545,1.1336959155200161,11.112071989708511,1.0652764630894023,10.046795526619109,58.1071113358033,9.979375188863047
122,2005-03-02 00:00:00-05:00,1206.05,1215.87,1203.97,1210.04,1202.3730000000007,1194.3723999999997,1203.8233419428711,1192.0635240953077,57.33752804409772,0.3766072169224358,11.759817847563454,1.3704178567554752,10.389399990807979,57.81870943059989,10.116562675372819
